-13,1,-44,1,-2,1,-1,1,1,1,-8,1,-10,1,-10,1,-1,1,-19,1,-1,1,-4,2,-6,1,-3,1,1,-2,1,-1,1,-4,1,-14,1,-21,1,-4,1,-6,1,-1,1,-3,1,-5,1,-5,1,-9,1,-1,1,-3,1,-4,1,-60,1,-5,1,-18,1,-43
-13,1,-44,1,-2,1,-1,1,1,1,-8,1,-10,1,-10,1,-1,1,-19,1,-1,1,-4,2,-6,1,-3,1,1,-2,1,-2,1,-3,1,-14,1,-21,1,-4,1,-6,1,-1,1,-3,1,-5,1,-5,1,-9,1,-1,1,-3,1,-4,1,-60,1,-5,1,-18,1,-43
-13,1,-44,1,-2,1,-1,1,1,1,-8,1,-10,1,-10,1,-1,1,-19,1,-1,1,-4,2,-6,1,-3,1,1,-2,1,-2,1,-3,1,-14,1,-21,1,-4,1,-6,1,-1,1,-4,1,-4,1,-5,1,-9,1,-1,1,-3,1,-4,1,-60,1,-6,1,-17,1,-43
-13,1,-44,1,-2,1,-1,1,1,1,-8,1,-10,1,-10,1,-1,1,-19,1,-1,1,-4,2,-6,1,-3,1,1,-2,1,-2,1,-3,1,-14,1,-21,1,-4,1,-6,1,-1,1,-4,1,-4,1,-5,1,-9,1,-1,1,-3,1,-4,1,-60,1,-6,1,-17,1,-43
-13,1,-44,1,-2,1,-1,1,1,1,-8,1,-10,1,-10,1,-1,1,-20,1,1,-4,2,-6,1,-3,1,-1,1,-1,1,-2,1,-3,1,-14,1,-21,1,-4,1,-6,1,-1,1,-4,1,-5,1,-4,1,-9,1,-1,1,-3,1,-4,1,-60,1,-6,1,-17,1,-43
-13,1,-44,1,-2,1,-1,1,1,1,-8,1,-10,1,-10,1,-1,1,-20,1,1,-4,2,-6,1,-3,1,-1,1,-1,1,-2,1,-3,1,-15,1,-20,1,-4,1,-6,1,-1,1,-4,1,-5,1,-4,1,-9,1,-1,1,-3,1,-4,1,-60,1,-6,1,-17,1,-43
-15,1,-44,1,-2,1,1,1,1,-9,1,-10,1,-9,1,-2,1,-19,1,1,-4,2,-6,1,-3,1,-1,1,-2,1,-1,1,-3,1,-15,1,-21,1,-3,1,-6,1,-2,1,-3,1,-5,1,-4,1,-10,1,-1,1,-3,1,-3,1,-60,1,-6,1,-17,1,-42
-15,1,-44,1,-2,1,1,1,1,-9,1,-10,1,-9,1,-2,1,-19,1,1,-4,2,-6,1,-3,1,-1,1,-2,1,-1,1,-3,1,-15,1,-21,1,-4,1,-5,1,-2,1,-3,1,-5,1,-4,1,-10,1,-1,1,-3,1,-3,1,-60,1,-6,1,-17,1,-42
-15,1,-44,1,-2,1,1,1,-1,1,-8,1,-10,1,-9,1,-2,1,-19,1,1,-4,2,-6,1,-3,1,-1,1,-2,1,-1,1,-3,1,-15,1,-21,1,-4,1,-5,1,-2,1,-3,1,-5,1,-4,1,-10,1,-1,1,-3,1,-3,1,-60,1,-6,1,-17,1,-42
-15,1,-44,1,-2,1,1,1,-1,1,-8,1,-10,1,-9,1,-2,1,-19,1,1,-4,2,-6,1,-3,1,-1,1,-2,1,-1,1,-3,1,-15,1,-21,1,-4,1,-5,1,-2,1,-3,1,-5,1,-4,1,-10,1,-1,1,-3,1,-3,1,-60,1,-6,1,-17,1,-42
-15,1,-44,1,-2,1,1,1,-1,1,-8,1,-10,1,-9,1,-2,1,-19,1,1,-4,2,-6,1,-3,1,-1,1,-2,1,-1,1,-3,1,-15,1,-21,1,-4,1,-5,1,-2,1,-3,1,-5,1,-5,1,-9,1,-1,1,-3,1,-4,1,-59,1,-6,1,-17,1,-42
-15,1,-44,1,-2,1,1,1,-1,1,-8,1,-10,1,-9,1,-2,1,-19,1,1,-4,2,-6,1,-3,1,-1,1,-2,1,-1,1,-3,1,-15,1,-21,1,-4,1,-5,1,-2,1,-3,1,-5,1,-5,1,-9,1,-1,1,-3,1,-4,1,-59,1,-6,1,-17,1,-42
-15,1,-44,1,-2,1,1,1,-1,1,-8,1,-10,1,-9,1,-2,1,-19,1,-1,1,-3,2,-7,1,-2,1,-1,1,-2,1,-1,1,-3,1,-15,1,-21,1,-4,1,-5,1,-2,1,-3,1,-5,1,-5,1,-9,1,-1,1,-3,1,-4,1,-59,1,-6,1,-18,1,-41
-15,1,-44,1,-2,1,1,1,-1,1,-8,1,-10,1,-9,1,-2,1,-19,1,-1,1,-3,2,-7,1,-2,1,-1,1,-2,1,-1,1,-3,1,-15,1,-21,1,-4,1,-5,1,-2,1,-3,1,-5,1,-5,1,-9,1,-1,1,-3,1,-4,1,-59,1,-6,1,-18,1,-41
-15,1,-44,1,-2,1,1,-1,1,1,-8,1,-10,1,-9,1,-2,1,-19,1,-1,1,-4,2,-6,1,-2,1,-1,1,-2,1,-1,1,-3,1,-15,1,-21,1,-4,1,-5,1,-2,1,-3,1,-5,1,-5,1,-9,1,-1,1,-3,1,-4,1,-60,1,-5,1,-18,1,-41
