0.0000000,0.000#0.870#0.880#0.900#0.910#0.990#0.010#0.780#0.790#0.800#0.820#0.830#0.840#0.850#0.860#0.890#0.930#0.940#0.020#0.030#0.040#0.050#0.060#0.070#0.080#0.770#0.810#0.920#0.970#0.980#0.090#0.110#0.950#0.960#0.100#0.120#0.410#0.420#0.430#0.440#0.450#0.700#0.710#0.720#0.730#0.760#0.170#0.200#0.210#0.220#0.390#0.400#0.460#0.660#0.670#0.680#0.740#0.750#0.130#0.140#0.150#0.160#0.180#0.190#0.230#0.240#0.370#0.380#0.610#0.620#0.630#0.640#0.650#0.690#0.250#0.260#0.270#0.350#0.360#0.470#0.590#0.600#0.300#0.310#0.320#0.340#0.480#0.490#0.500#0.510#0.530#0.540#0.570,1.000e-01,-00000016,000000017,0,000000001,000000330,000000000,000000000
-107,1,-2,1,-3,1,1,-8,1,1,-4,1,-1,3,-1,2,-4,1,-2,1,-1,2,-1,1,4,1,1,1,2,1,1,2,-1,1,-1,1,1,-2,1,1,1,1,3,2,1,1,1,-2,1,1,1,1,2,1,1,-1,1,-1,1,-1,1,2,-3,1,-1,1,-1,1,-2,2,-1,1,1,-2,1,1,-5,1,-1,1,1,-6,1,-109
-109,1,-2,1,-3,1,-1,1,-7,1,1,-4,1,-1,2,1,2,-4,1,-2,1,-1,2,-2,4,2,-1,1,3,1,1,1,1,-1,1,1,1,-3,1,1,2,2,2,2,-1,1,1,-2,2,-1,2,2,-1,2,-2,1,-1,1,-1,3,-3,1,-1,1,-2,1,-1,2,-1,1,-1,1,-2,1,1,-4,1,-2,2,-6,1,-107
-109,1,-2,1,-4,1,1,-7,1,-1,1,-3,1,-1,1,2,2,-4,1,-2,1,-1,2,-2,3,3,-1,1,3,1,-1,1,2,-1,1,1,1,-3,1,1,2,2,2,2,-1,1,1,-2,2,-1,2,1,1,2,-2,1,-1,1,-1,3,-3,1,-1,1,-2,1,-1,2,-1,1,-1,1,-2,1,1,-4,1,-2,1,1,-5,1,-107
-109,1,-2,1,-4,1,1,-7,1,-1,1,-3,1,-2,3,2,-4,1,-2,1,-1,1,1,-1,2,3,1,1,2,2,-1,1,2,-1,1,1,1,-3,1,1,2,2,2,2,-1,1,1,-2,2,-1,2,-1,2,2,-2,1,-1,1,-1,3,-3,1,-2,1,-1,1,-1,2,-1,1,-1,1,-2,1,1,-4,1,-2,1,1,-6,1,-106
-109,1,-2,1,-4,1,1,-7,1,-1,1,-4,1,-1,3,2,-4,1,-2,1,-1,1,1,-1,2,3,1,1,2,2,-1,1,2,-1,1,1,1,-3,1,1,2,2,2,2,-1,1,1,-2,2,-1,1,1,2,2,-2,1,-1,1,-1,3,-3,1,-2,1,-1,1,-1,2,-1,1,-1,1,-2,1,1,-4,1,-2,1,1,-6,1,-106
-110,1,-2,1,-3,1,1,-7,1,-1,1,-4,1,-1,3,1,1,-3,1,-2,1,-1,1,1,-1,2,3,1,1,1,3,-1,1,2,-1,1,-1,2,-3,1,1,2,2,1,3,-1,1,1,-2,1,1,1,1,2,2,-2,1,-1,1,-1,3,-4,1,-1,1,-1,1,-2,2,1,-1,1,-2,1,1,-4,1,-2,1,1,-6,1,-106
-110,1,-2,1,-3,1,-1,1,-7,1,1,-4,1,-1,3,-1,2,-4,1,-2,1,-1,2,-1,1,3,2,1,1,2,1,1,2,-2,1,1,1,-2,1,-1,2,1,3,2,1,-1,1,1,-1,1,1,1,1,2,1,1,-1,1,-1,1,-2,3,-3,1,-1,1,-2,1,-1,2,-1,1,1,-3,2,-5,1,-2,2,-6,1,-106
-106,1,-2,1,-3,1,1,-7,1,-1,1,-4,1,-1,3,1,1,-3,1,-2,1,-1,1,1,-1,2,3,1,1,1,3,-1,1,2,-1,1,-1,2,-3,1,1,2,2,1,3,-1,1,1,-2,1,1,1,1,2,2,-2,1,-1,1,-1,3,-4,1,-1,1,-1,1,-2,2,1,-1,1,-2,1,1,-4,1,-2,1,1,-6,1,-110
-106,1,-2,1,-3,1,1,-7,1,-1,1,-4,1,-1,3,1,1,-3,1,-2,1,-1,1,1,-1,1,4,1,1,1,3,-1,1,2,-1,1,-1,2,-3,1,1,2,1,2,3,-1,1,1,-2,1,1,1,1,2,2,-2,1,-1,1,-1,3,-4,1,-1,1,-1,1,-2,2,-1,1,1,-2,1,1,-4,1,-2,1,1,-6,1,-110
-106,1,-2,1,-3,1,1,-8,1,1,-4,1,-1,3,-1,2,-3,1,-3,1,-1,2,-1,1,4,1,1,1,3,-1,1,2,-1,1,-1,1,1,-2,1,1,1,1,3,2,1,1,1,-2,1,1,1,1,2,1,1,-1,1,-1,1,-1,2,1,-3,1,-1,1,-1,1,-2,2,-1,1,1,-2,1,1,-5,1,-1,1,1,-6,1,-110
-107,1,-2,1,-3,1,1,-7,1,-1,1,-4,1,-1,3,1,1,-3,1,-2,1,-1,1,1,-1,2,3,1,1,1,3,-1,1,2,-1,1,-1,2,-3,1,1,2,2,1,3,-1,1,1,-2,1,1,1,1,2,2,-2,1,-1,1,-1,3,-4,1,-1,1,-1,1,-2,2,1,-1,1,-2,1,1,-4,1,-2,1,1,-6,1,-109
-107,1,-2,1,-3,1,1,-7,1,-1,1,-4,1,-1,3,1,1,-3,1,-2,1,-1,1,1,-1,1,4,1,1,1,3,-1,1,2,-1,1,-1,2,-3,1,1,2,1,2,3,-1,1,1,-2,1,1,1,1,2,2,-2,1,-1,1,-1,3,-4,1,-1,1,-1,1,-2,2,-1,1,1,-2,1,1,-4,1,-2,1,1,-6,1,-109
-108,1,-2,1,-3,1,1,-8,1,1,-4,1,-1,3,-1,2,-3,1,-3,1,-1,2,-1,1,4,1,1,1,3,-1,1,2,-1,1,-1,1,1,-2,1,1,1,1,3,2,1,1,1,-2,1,1,1,1,2,1,1,-1,1,-1,1,-1,2,1,-3,1,-1,1,-1,1,-2,2,-1,1,1,-2,1,1,-5,1,-1,1,1,-6,1,-108
-109,1,-2,1,-3,1,-1,1,-7,1,1,-4,1,-1,3,-1,2,-4,1,-2,1,-1,2,-1,1,3,2,1,1,2,1,1,2,-2,1,1,1,-2,1,-1,2,1,3,2,1,-1,1,1,-1,1,1,1,1,2,1,1,-1,1,-1,1,-2,3,-3,1,-1,1,-2,1,-1,2,-1,1,1,-3,2,-5,1,-2,2,-6,1,-107
-109,1,-2,1,-3,1,-1,1,-7,1,1,-4,1,-1,2,1,2,-4,1,-2,1,-1,2,-2,4,2,1,-1,3,1,1,1,1,-1,1,1,1,-2,1,-1,1,2,2,3,1,-1,1,1,-1,1,1,1,1,2,1,1,-2,1,-1,1,-1,3,-3,1,-1,1,-2,1,-1,2,-1,1,1,-3,1,1,-4,1,-2,2,-6,1,-107
-106,1,-2,1,-3,1,-1,1,-7,1,1,-4,1,-1,2,1,2,-4,1,-2,1,-1,2,-2,4,2,1,-1,3,1,1,1,1,-1,1,1,1,-2,1,-1,1,2,2,3,1,-1,1,1,-1,1,1,1,1,2,1,1,-2,1,-1,1,-1,3,-3,1,-1,1,-2,1,-1,2,-1,1,1,-3,1,1,-4,1,-2,2,-6,1,-110
-106,1,-2,1,-3,1,-1,1,-7,1,1,-4,1,-1,2,1,2,-4,1,-2,1,-1,2,-2,4,2,-1,1,3,1,1,1,1,-1,1,1,1,-3,1,1,2,2,2,2,-1,1,1,-2,2,-1,2,2,-1,2,-2,1,-1,1,-1,3,-3,1,-1,1,-2,1,-1,2,-1,1,-1,1,-2,1,1,-4,1,-2,2,-6,1,-110
-106,1,-2,1,-4,1,1,-7,1,-1,1,-3,1,-1,1,2,2,-4,1,-2,1,-1,2,-2,3,3,-1,1,3,1,-1,1,2,-1,1,1,1,-3,1,1,2,2,2,2,-1,1,1,-2,2,-1,2,1,1,2,-2,1,-1,1,-1,3,-3,1,-1,1,-2,1,-1,2,-1,1,-1,1,-2,1,1,-4,1,-2,1,1,-5,1,-110
-106,1,-2,1,-4,1,1,-7,1,-1,1,-4,1,-1,3,2,-4,1,-2,1,-1,1,1,-1,2,3,1,1,2,2,-1,1,2,-1,1,1,1,-3,1,1,2,2,2,2,-1,1,1,-2,2,-1,1,1,2,2,-2,1,-1,1,-1,3,-3,1,-2,1,-1,1,-1,2,-1,1,-1,1,-2,1,1,-4,1,-2,1,1,-6,1,-109
-108,1,-2,1,-3,1,1,-8,1,1,-4,1,-1,3,-1,2,-4,1,-2,1,-1,2,-1,1,4,1,1,1,2,1,1,2,-1,1,-1,1,1,-2,1,1,1,1,3,2,1,1,1,-2,1,1,1,1,2,1,1,-1,1,-1,1,-1,1,2,-3,1,-1,1,-1,1,-2,2,-1,1,1,-2,1,1,-5,1,-1,1,1,-6,1,-108
-108,1,-2,1,-3,1,-1,1,-7,1,1,-4,1,-1,3,-1,2,-4,1,-2,1,-1,2,-1,1,3,2,1,1,2,1,1,2,-2,1,1,1,-2,1,-1,2,1,3,2,1,-1,1,1,-1,1,1,1,1,2,1,1,-1,1,-1,1,-2,3,-3,1,-1,1,-2,1,-1,2,-1,1,1,-3,2,-5,1,-2,2,-6,1,-108
-108,1,-2,1,-3,1,-1,1,-7,1,1,-4,1,-1,2,1,2,-4,1,-2,1,-1,2,-2,4,2,1,-1,3,1,1,1,1,-1,1,1,1,-2,1,-1,1,2,2,3,1,-1,1,1,-1,1,1,1,1,2,1,1,-2,1,-1,1,-1,3,-3,1,-1,1,-2,1,-1,2,-1,1,1,-3,1,1,-4,1,-2,2,-6,1,-108
-108,1,-2,1,-3,1,-1,1,-7,1,1,-4,1,-1,2,1,2,-4,1,-2,1,-1,2,-2,4,2,-1,1,3,1,1,1,1,-1,1,1,1,-3,1,1,2,2,2,2,-1,1,1,-2,2,-1,2,2,-1,2,-2,1,-1,1,-1,3,-3,1,-1,1,-2,1,-1,2,-1,1,-1,1,-2,1,1,-4,1,-2,2,-6,1,-108
-108,1,-2,1,-4,1,1,-7,1,-1,1,-3,1,-2,3,2,-4,1,-2,1,-1,1,1,-1,2,3,1,1,2,2,-1,1,2,-1,1,1,1,-3,1,1,2,2,2,2,-1,1,1,-2,2,-1,2,-1,2,2,-2,1,-1,1,-1,3,-3,1,-2,1,-1,1,-1,2,-1,1,-1,1,-2,1,1,-4,1,-2,1,1,-6,1,-107
-108,1,-2,1,-4,1,1,-7,1,-1,1,-4,1,-1,3,2,-4,1,-2,1,-1,1,1,-1,2,3,1,1,2,2,-1,1,2,-1,1,1,1,-3,1,1,2,2,2,2,-1,1,1,-2,2,-1,1,1,2,2,-2,1,-1,1,-1,3,-3,1,-2,1,-1,1,-1,2,-1,1,-1,1,-2,1,1,-4,1,-2,1,1,-6,1,-107
-109,1,-2,1,-3,1,1,-8,1,1,-4,1,-1,3,-1,2,-3,1,-3,1,-1,2,-1,1,4,1,1,1,3,-1,1,2,-1,1,-1,1,1,-2,1,1,1,1,3,2,1,1,1,-2,1,1,1,1,2,1,1,-1,1,-1,1,-1,2,1,-3,1,-1,1,-1,1,-2,2,-1,1,1,-2,1,1,-5,1,-1,1,1,-6,1,-107
